id,source_type,source_id,relation,target_type,target_id,confidence,provenance
edge_0000219,Evidence,ev_cbc_000037_ede16550da,SUPPORTS,Condition,cond_macrocytic_anemia,0.75,kb_pdf
edge_0000220,Evidence,ev_cbc_000038_20867f862b,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000221,Evidence,ev_cbc_000038_20867f862b,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000222,Evidence,ev_cbc_000038_20867f862b,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000223,Evidence,ev_cbc_000038_20867f862b,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000224,Evidence,ev_cbc_000038_20867f862b,SUPPORTS,Condition,cond_macrocytic_anemia,0.75,kb_pdf
edge_0000225,Evidence,ev_cbc_000039_60ac41cd05,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000226,Evidence,ev_cbc_000039_60ac41cd05,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000227,Evidence,ev_cbc_000039_60ac41cd05,SUPPORTS,Condition,cond_macrocytic_anemia,0.75,kb_pdf
edge_0000228,Evidence,ev_cbc_000040_bd5440d3bc,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000229,Evidence,ev_cbc_000040_bd5440d3bc,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000230,Evidence,ev_cbc_000040_bd5440d3bc,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000231,Evidence,ev_cbc_000040_bd5440d3bc,MENTIONS_TOPIC,Topic,topic_bleeding,0.8,kb_pdf
edge_0000232,Evidence,ev_cbc_000040_bd5440d3bc,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000233,Evidence,ev_cbc_000040_bd5440d3bc,SUPPORTS,Condition,cond_bleeding_risk,0.75,kb_pdf
edge_0000234,Evidence,ev_cbc_000040_bd5440d3bc,SUPPORTS,Condition,cond_macrocytic_anemia,0.75,kb_pdf
edge_0000235,Evidence,ev_cbc_000041_e475113def,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000236,Evidence,ev_cbc_000041_e475113def,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000237,Evidence,ev_cbc_000041_e475113def,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000238,Evidence,ev_cbc_000041_e475113def,SUPPORTS,Condition,cond_macrocytic_anemia,0.75,kb_pdf
edge_0000239,Evidence,ev_cbc_000042_da10d419b6,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000240,Evidence,ev_cbc_000042_da10d419b6,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000241,Evidence,ev_cbc_000042_da10d419b6,MENTIONS_TEST,Test,test_HGB,0.95,kb_pdf
edge_0000242,Evidence,ev_cbc_000042_da10d419b6,MENTIONS_TEST,Test,test_MCV,0.95,kb_pdf
edge_0000243,Evidence,ev_cbc_000042_da10d419b6,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000244,Evidence,ev_cbc_000042_da10d419b6,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000245,Evidence,ev_cbc_000042_da10d419b6,SUPPORTS,Condition,cond_iron_deficiency_anemia,0.75,kb_pdf
edge_0000246,Evidence,ev_cbc_000042_da10d419b6,SUPPORTS,Condition,cond_macrocytic_anemia,0.75,kb_pdf
edge_0000247,Evidence,ev_cbc_000043_26ab13a0a4,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000248,Evidence,ev_cbc_000043_26ab13a0a4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000249,Evidence,ev_cbc_000043_26ab13a0a4,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000250,Evidence,ev_cbc_000043_26ab13a0a4,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000251,Evidence,ev_cbc_000044_3e065dfe16,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000252,Evidence,ev_cbc_000044_3e065dfe16,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000253,Evidence,ev_cbc_000044_3e065dfe16,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000254,Evidence,ev_cbc_000044_3e065dfe16,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0000255,Evidence,ev_cbc_000044_3e065dfe16,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000256,Evidence,ev_cbc_000044_3e065dfe16,SUPPORTS,Condition,cond_hyperglycemia,0.75,kb_pdf
edge_0000257,Evidence,ev_cbc_000044_3e065dfe16,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0000258,Evidence,ev_cbc_000044_3e065dfe16,SUPPORTS,Condition,cond_iron_deficiency_anemia,0.75,kb_pdf
edge_0000259,Evidence,ev_cbc_000044_3e065dfe16,SUPPORTS,Condition,cond_macrocytic_anemia,0.75,kb_pdf
edge_0000260,Evidence,ev_cbc_000045_ab70ba42f0,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000261,Evidence,ev_cbc_000045_ab70ba42f0,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000262,Evidence,ev_cbc_000045_ab70ba42f0,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000263,Evidence,ev_cbc_000045_ab70ba42f0,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000264,Evidence,ev_cbc_000045_ab70ba42f0,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000265,Evidence,ev_cbc_000045_ab70ba42f0,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000266,Evidence,ev_cbc_000046_e4318a1f2b,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000267,Evidence,ev_cbc_000046_e4318a1f2b,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000268,Evidence,ev_cbc_000046_e4318a1f2b,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000269,Evidence,ev_cbc_000046_e4318a1f2b,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000270,Evidence,ev_cbc_000046_e4318a1f2b,MENTIONS_TOPIC,Topic,topic_bone_marrow,0.8,kb_pdf
edge_0000271,Evidence,ev_cbc_000046_e4318a1f2b,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000272,Evidence,ev_cbc_000046_e4318a1f2b,SUPPORTS,Condition,cond_bone_marrow_disorder,0.75,kb_pdf
edge_0000273,Evidence,ev_cbc_000046_e4318a1f2b,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000274,Evidence,ev_cbc_000047_f541af96b3,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000275,Evidence,ev_cbc_000047_f541af96b3,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000276,Evidence,ev_cbc_000047_f541af96b3,MENTIONS_TEST,Test,test_HGB,0.95,kb_pdf
edge_0000277,Evidence,ev_cbc_000047_f541af96b3,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000278,Evidence,ev_cbc_000047_f541af96b3,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000279,Evidence,ev_cbc_000048_344dbdbad2,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000280,Evidence,ev_cbc_000048_344dbdbad2,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000281,Evidence,ev_cbc_000048_344dbdbad2,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000282,Evidence,ev_cbc_000048_344dbdbad2,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000283,Evidence,ev_cbc_000048_344dbdbad2,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000284,Evidence,ev_cbc_000048_344dbdbad2,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000285,Evidence,ev_cbc_000049_a02c030a35,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000286,Evidence,ev_cbc_000049_a02c030a35,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000287,Evidence,ev_cbc_000049_a02c030a35,MENTIONS_TEST,Test,test_HGB,0.95,kb_pdf
edge_0000288,Evidence,ev_cbc_000049_a02c030a35,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000289,Evidence,ev_cbc_000049_a02c030a35,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000290,Evidence,ev_cbc_000049_a02c030a35,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000291,Evidence,ev_cbc_000050_0375b2d40e,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000292,Evidence,ev_cbc_000050_0375b2d40e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000293,Evidence,ev_cbc_000050_0375b2d40e,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000294,Evidence,ev_cbc_000050_0375b2d40e,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000295,Evidence,ev_cbc_000050_0375b2d40e,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0000296,Evidence,ev_cbc_000050_0375b2d40e,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000297,Evidence,ev_cbc_000050_0375b2d40e,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000298,Evidence,ev_cbc_000050_0375b2d40e,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0000299,Evidence,ev_cbc_000051_c93b127dd2,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000300,Evidence,ev_cbc_000051_c93b127dd2,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000301,Evidence,ev_cbc_000051_c93b127dd2,MENTIONS_TEST,Test,test_MCV,0.95,kb_pdf
edge_0000302,Evidence,ev_cbc_000051_c93b127dd2,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000303,Evidence,ev_cbc_000051_c93b127dd2,MENTIONS_TEST,Test,test_RDW,0.95,kb_pdf
edge_0000304,Test,test_RDW,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,ontology
edge_0000305,Evidence,ev_cbc_000051_c93b127dd2,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000306,Evidence,ev_cbc_000051_c93b127dd2,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000307,Evidence,ev_cbc_000051_c93b127dd2,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000308,Evidence,ev_cbc_000052_87ffd523b7,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000309,Evidence,ev_cbc_000052_87ffd523b7,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000310,Evidence,ev_cbc_000052_87ffd523b7,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000311,Evidence,ev_cbc_000052_87ffd523b7,SUPPORTS,Condition,cond_hyperuricemia,0.75,kb_pdf
edge_0000312,Evidence,ev_cbc_000053_6c7196df44,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000313,Evidence,ev_cbc_000053_6c7196df44,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000314,Evidence,ev_cbc_000053_6c7196df44,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000315,Evidence,ev_cbc_000053_6c7196df44,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000316,Evidence,ev_cbc_000053_6c7196df44,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000317,Evidence,ev_cbc_000054_40e846ca94,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000318,Evidence,ev_cbc_000054_40e846ca94,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000319,Evidence,ev_cbc_000054_40e846ca94,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000320,Evidence,ev_cbc_000054_40e846ca94,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000321,Evidence,ev_cbc_000054_40e846ca94,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000322,Evidence,ev_cbc_000054_40e846ca94,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000323,Evidence,ev_cbc_000055_be1e725dd5,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000324,Evidence,ev_cbc_000055_be1e725dd5,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000325,Evidence,ev_cbc_000055_be1e725dd5,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000326,Evidence,ev_cbc_000055_be1e725dd5,MENTIONS_TOPIC,Topic,topic_bone_marrow,0.8,kb_pdf
edge_0000327,Evidence,ev_cbc_000055_be1e725dd5,SUPPORTS,Condition,cond_bone_marrow_disorder,0.75,kb_pdf
edge_0000328,Evidence,ev_cbc_000055_be1e725dd5,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000329,Evidence,ev_cbc_000055_be1e725dd5,SUPPORTS,Condition,cond_hyperuricemia,0.75,kb_pdf
edge_0000330,Evidence,ev_cbc_000056_be6b8567f7,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000331,Evidence,ev_cbc_000056_be6b8567f7,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000332,Evidence,ev_cbc_000056_be6b8567f7,MENTIONS_TEST,Test,test_PLT,0.95,kb_pdf
edge_0000333,Test,test_PLT,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,ontology
edge_0000334,Evidence,ev_cbc_000056_be6b8567f7,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0000335,Evidence,ev_cbc_000056_be6b8567f7,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000336,Evidence,ev_cbc_000056_be6b8567f7,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0000337,Evidence,ev_cbc_000056_be6b8567f7,SUPPORTS,Condition,cond_renal_impairment,0.75,kb_pdf
edge_0000338,Evidence,ev_cbc_000056_be6b8567f7,SUPPORTS,Condition,cond_thrombocytopenia,0.75,kb_pdf
edge_0000339,Evidence,ev_cbc_000057_4a08fb3969,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000340,Evidence,ev_cbc_000057_4a08fb3969,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000341,Evidence,ev_cbc_000057_4a08fb3969,MENTIONS_TEST,Test,test_HGB,0.95,kb_pdf
edge_0000342,Evidence,ev_cbc_000057_4a08fb3969,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000343,Evidence,ev_cbc_000057_4a08fb3969,SUPPORTS,Condition,cond_hypoalbuminemia,0.75,kb_pdf
edge_0000344,Evidence,ev_cbc_000057_4a08fb3969,SUPPORTS,Condition,cond_renal_impairment,0.75,kb_pdf
edge_0000345,Evidence,ev_cbc_000058_9b9c5d83a5,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000346,Evidence,ev_cbc_000058_9b9c5d83a5,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000347,Evidence,ev_cbc_000058_9b9c5d83a5,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000348,Evidence,ev_cbc_000058_9b9c5d83a5,SUPPORTS,Condition,cond_renal_impairment,0.75,kb_pdf
edge_0000349,Evidence,ev_cbc_000059_879c32132a,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000350,Evidence,ev_cbc_000059_879c32132a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000351,Evidence,ev_cbc_000059_879c32132a,MENTIONS_TEST,Test,test_HGB,0.95,kb_pdf
edge_0000352,Evidence,ev_cbc_000059_879c32132a,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000353,Evidence,ev_cbc_000060_4e46c4fd66,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000354,Evidence,ev_cbc_000060_4e46c4fd66,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000355,Evidence,ev_cbc_000060_4e46c4fd66,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000356,Evidence,ev_cbc_000060_4e46c4fd66,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000357,Evidence,ev_cbc_000061_1b6f070912,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000358,Evidence,ev_cbc_000061_1b6f070912,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000359,Evidence,ev_cbc_000061_1b6f070912,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000360,Evidence,ev_cbc_000062_f0640fefb3,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000361,Evidence,ev_cbc_000062_f0640fefb3,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000362,Evidence,ev_cbc_000062_f0640fefb3,MENTIONS_TEST,Test,test_HGB,0.95,kb_pdf
edge_0000363,Evidence,ev_cbc_000062_f0640fefb3,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000364,Evidence,ev_cbc_000062_f0640fefb3,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000365,Evidence,ev_cbc_000063_02503f9215,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000366,Evidence,ev_cbc_000063_02503f9215,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000367,Evidence,ev_cbc_000063_02503f9215,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000368,Evidence,ev_cbc_000063_02503f9215,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000369,Evidence,ev_cbc_000064_8486c3c2ae,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000370,Evidence,ev_cbc_000064_8486c3c2ae,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000371,Evidence,ev_cbc_000064_8486c3c2ae,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000372,Evidence,ev_cbc_000065_ef3fcc97ae,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000373,Evidence,ev_cbc_000065_ef3fcc97ae,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000374,Evidence,ev_cbc_000065_ef3fcc97ae,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0000375,Evidence,ev_cbc_000065_ef3fcc97ae,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000376,Evidence,ev_cbc_000065_ef3fcc97ae,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0000377,Evidence,ev_cbc_000066_7f8e7aa04a,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000378,Evidence,ev_cbc_000066_7f8e7aa04a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000379,Evidence,ev_cbc_000066_7f8e7aa04a,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000380,Evidence,ev_cbc_000066_7f8e7aa04a,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000381,Evidence,ev_cbc_000067_1bc4cd0c54,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000382,Evidence,ev_cbc_000067_1bc4cd0c54,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000383,Evidence,ev_cbc_000067_1bc4cd0c54,MENTIONS_TEST,Test,test_HGB,0.95,kb_pdf
edge_0000384,Evidence,ev_cbc_000067_1bc4cd0c54,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000385,Evidence,ev_cbc_000067_1bc4cd0c54,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000386,Evidence,ev_cbc_000067_1bc4cd0c54,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000387,Evidence,ev_cbc_000067_1bc4cd0c54,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000388,Evidence,ev_cbc_000068_2f3eef1ade,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000389,Evidence,ev_cbc_000068_2f3eef1ade,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000390,Evidence,ev_cbc_000068_2f3eef1ade,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000391,Evidence,ev_cbc_000068_2f3eef1ade,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0000392,Evidence,ev_cbc_000068_2f3eef1ade,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000393,Evidence,ev_cbc_000068_2f3eef1ade,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000394,Evidence,ev_cbc_000068_2f3eef1ade,SUPPORTS,Condition,cond_hepatocellular_injury,0.75,kb_pdf
edge_0000395,Evidence,ev_cbc_000068_2f3eef1ade,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0000396,Evidence,ev_cbc_000069_1d5bb4c3e7,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000397,Evidence,ev_cbc_000069_1d5bb4c3e7,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000398,Evidence,ev_cbc_000069_1d5bb4c3e7,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000399,Evidence,ev_cbc_000070_9e92f3e3fd,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000400,Evidence,ev_cbc_000070_9e92f3e3fd,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000401,Evidence,ev_cbc_000070_9e92f3e3fd,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000402,Evidence,ev_cbc_000070_9e92f3e3fd,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0000403,Evidence,ev_cbc_000070_9e92f3e3fd,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000404,Evidence,ev_cbc_000070_9e92f3e3fd,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000405,Evidence,ev_cbc_000070_9e92f3e3fd,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0000406,Evidence,ev_cbc_000071_2a13854f3c,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000407,Evidence,ev_cbc_000071_2a13854f3c,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000408,Evidence,ev_cbc_000071_2a13854f3c,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000409,Evidence,ev_cbc_000071_2a13854f3c,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000410,Evidence,ev_cbc_000071_2a13854f3c,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000411,Evidence,ev_cbc_000072_595b41a0b0,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000412,Evidence,ev_cbc_000072_595b41a0b0,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000413,Evidence,ev_cbc_000072_595b41a0b0,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000414,Evidence,ev_cbc_000072_595b41a0b0,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000415,Evidence,ev_cbc_000073_080cfb3c28,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000416,Evidence,ev_cbc_000073_080cfb3c28,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000417,Evidence,ev_cbc_000073_080cfb3c28,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000418,Evidence,ev_cbc_000073_080cfb3c28,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000419,Evidence,ev_cbc_000073_080cfb3c28,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000420,Evidence,ev_cbc_000073_080cfb3c28,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000421,Evidence,ev_cbc_000074_fd08e5d39e,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000422,Evidence,ev_cbc_000074_fd08e5d39e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000423,Evidence,ev_cbc_000074_fd08e5d39e,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0000424,Evidence,ev_cbc_000074_fd08e5d39e,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000425,Evidence,ev_cbc_000074_fd08e5d39e,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0000426,Evidence,ev_cbc_000074_fd08e5d39e,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000427,Evidence,ev_cbc_000074_fd08e5d39e,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
edge_0000428,Evidence,ev_cbc_000074_fd08e5d39e,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0000429,Evidence,ev_cbc_000075_3fd9162b6c,FROM_SOURCE,Source,src_clinical_hematology_pdf,0.95,kb_pdf
edge_0000430,Evidence,ev_cbc_000075_3fd9162b6c,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0000431,Evidence,ev_cbc_000075_3fd9162b6c,MENTIONS_TOPIC,Topic,topic_anemia,0.8,kb_pdf
edge_0000432,Evidence,ev_cbc_000075_3fd9162b6c,SUPPORTS,Condition,cond_anemia,0.75,kb_pdf
edge_0000433,Evidence,ev_cbc_000075_3fd9162b6c,SUPPORTS,Condition,cond_hemolytic_anemia,0.75,kb_pdf
